Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP
GenGamma,41,27,1e-05,952,3,250,895,194,0.216759776536313,107924,158188915,0.000682247551922333,68.2247551922333,194,93334,701,0.00207424514583868,0.216759776536313,0.0041091683170414,0.0025030375,0.9974969625,0,1.02446167899183,0.399123790421865,0.112441131798361,-1.07553943739774,155.069361875,1002.490996875
GenGamma-exact,41,27,1e-05,952,3,250,895,194,0.216759776536313,115533,153863110,0.000750881741568853,75.0881741568853,194,99032,701,0.00195513272730937,0.216759776536313,0.00387531087384265,0.0295885625,0.9704114375,0,1.11805699685042,0.417450329651608,0.112441131798361,-1.07553943739774,409.9883275,1254.82424625
K,41,27,1e-05,952,2,250,895,0,0,0,51978,0,0,0,0,895,0,0,0,0.9995691375,0.0004308625,0,NaN,NaN,0.112441131798361,-1.07553943739774,8.67482499999999,212.978428125
Lognormal,41,27,1e-05,952,2,250,895,83,0.0927374301675978,1099,158561677,6.93105686565109e-06,0.693105686565109,83,225,812,0.269480519480519,0.0927374301675978,0.137988362427265,0,1,0,0.335322418358707,0.0173312736747629,0.112441131798361,-1.07553943739774,5.675320625,208.429215625
Weibull,41,27,1e-05,952,2,250,895,758,0.846927374301676,121372,158561677,0.000765456081799639,76.5456081799639,758,38479,137,0.0193185003950353,0.846927374301676,0.0377753413734676,0,1,0,3.82482603607117,0.19173859301011,0.112441131798361,-1.07553943739774,7.029678125,210.08370875
BurrXII,51,41,1e-05,920,3,250,895,202,0.225698324022346,2637,89684796,2.94029770664807e-05,2.94029770664807,202,1110,693,0.153963414634146,0.225698324022346,0.183053919347531,0.43076424375,0.56923575625,0,5.40314039691893,5.99102732878347,0.112667037895236,-1.07289959291226,298.97051625,529.88415125
CA-CFAR,51,41,1e-05,920,0,250,895,344,0.384357541899441,2366,158561677,1.49216383477074e-05,1.49216383477074,344,566,551,0.378021978021978,0.384357541899441,0.381163434903047,0,1,0,NaN,NaN,0.112667037895236,-1.07289959291226,0,211.57983
G0,51,41,1e-05,920,3,250,895,242,0.270391061452514,2263,18683478,0.000121123058565434,12.1123058565434,242,704,653,0.255813953488372,0.270391061452514,0.262900597501358,0.87546859375,0.12453140625,0,3.06643069901132,4.31742999021867,0.112667037895236,-1.07289959291226,2961.785309375,3269.034005
G0-L1,51,41,1e-05,920,2,250,895,0,0,0,51184,0,0,0,0,895,0,0,0,0.99961418125,0.00038581875,0,18.3531475484923,24.9991124667521,0.112667037895236,-1.07289959291226,22.456169375,232.159243125
GenGamma,51,41,1e-05,920,3,250,895,344,0.384357541899441,110702,158168827,0.00069989771119691,69.989771119691,344,93903,551,0.00364998355385317,0.384357541899441,0.00723129637804545,0.002603375,0.997396625,0,1.02944401220481,0.413711992063411,0.112667037895236,-1.07289959291226,156.851580625,1009.13865625
GenGamma-exact,51,41,1e-05,920,3,250,895,342,0.382122905027933,117599,153832945,0.000764459134550145,76.4459134550145,342,99474,553,0.00342630440009618,0.382122905027933,0.00679171093525037,0.02975598125,0.97024401875,0,1.12324220120006,0.432348424313342,0.112667037895236,-1.07289959291226,407.359815625,1259.002178125
K,51,41,1e-05,920,2,250,895,0,0,0,51184,0,0,0,0,895,0,0,0,0.99961418125,0.00038581875,0,NaN,NaN,0.112667037895236,-1.07289959291226,8.6852525,217.29117875
Lognormal,51,41,1e-05,920,2,250,895,139,0.155307262569832,1645,158561677,1.03745118689682e-05,1.03745118689682,139,300,756,0.316628701594533,0.155307262569832,0.208395802098951,0,1,0,0.335659108943495,0.0176435275614946,0.112667037895236,-1.07289959291226,5.740869375,212.87984875
Weibull,51,41,1e-05,920,2,250,895,803,0.897206703910615,132930,158561677,0.000838348852730663,83.8348852730663,803,40051,92,0.0196553581044696,0.897206703910615,0.0384679872571798,0,1,0,3.82098921624896,0.19490002044242,0.112667037895236,-1.07289959291226,7.157183125,214.5521025
BurrXII,61,49,1e-05,1320,3,250,895,298,0.332960893854749,2644,90233440,2.93017754836788e-05,2.93017754836788,298,1112,597,0.211347517730496,0.332960893854749,0.258568329718004,0.42734841875,0.57265158125,0,5.6088135127132,6.0366071727144,0.112830815333539,-1.07373184952346,299.52957125,533.428234375
CA-CFAR,61,49,1e-05,1320,0,250,895,385,0.430167597765363,2605,158561677,1.64289382484268e-05,1.64289382484268,385,596,510,0.392456676860347,0.430167597765363,0.41044776119403,0,1,0,NaN,NaN,0.112830815333539,-1.07373184952346,0,214.385954375
G0,61,49,1e-05,1320,3,250,895,313,0.349720670391061,2189,19500616,0.000112252864217212,11.2252864217212,313,646,582,0.326381647549531,0.349720670391061,0.33764832793959,0.87044319375,0.12955680625,0,3.17972236752184,3.45367842817929,0.112830815333539,-1.07373184952346,2942.016183125,3256.48775375
G0-L1,61,49,1e-05,1320,2,250,895,1,0.00111731843575419,0,39591,0,0,1,0,894,1,0.00111731843575419,0.00223214285714286,0.99970046875,0.00029953125,0,15.8901805687063,24.0090182016562,0.112830815333539,-1.07373184952346,22.114033125,234.563145625
GenGamma,61,49,1e-05,1320,3,250,895,413,0.46145251396648,105051,158143486,0.000664276491287159,66.4276491287159,413,88706,482,0.00463425307734602,0.46145251396648,0.00917635034550181,0.0027510875,0.9972489125,0,1.02782782143748,0.343650751075183,0.112830815333539,-1.07373184952346,154.010200625,1006.155594375
GenGamma-exact,61,49,1e-05,1320,3,250,895,411,0.459217877094972,116365,154000513,0.000755614366037859,75.5614366037859,411,97632,484,0.00419203818732597,0.459217877094972,0.00830823343912349,0.02869135,0.97130865,0,1.12156035567967,0.358995444896886,0.112830815333539,-1.07373184952346,408.475266875,1264.045964375
K,61,49,1e-05,1320,2,250,895,1,0.00111731843575419,0,39591,0,0,1,0,894,1,0.00111731843575419,0.00223214285714286,0.99970046875,0.00029953125,0,NaN,NaN,0.112830815333539,-1.07373184952346,8.37186499999999,219.9087725
Lognormal,61,49,1e-05,1320,2,250,895,197,0.220111731843575,1768,158561677,1.11502352488363e-05,1.11502352488363,197,274,698,0.418259023354565,0.220111731843575,0.288433382137628,0,1,0,0.335902983331895,0.0150086653581506,0.112830815333539,-1.07373184952346,5.646559375,215.7161875
Weibull,61,49,1e-05,1320,2,250,895,786,0.878212290502793,135065,158561677,0.000851813644730814,85.1813644730813,786,38940,109,0.019785530886573,0.878212290502793,0.0386991949976613,0,1,0,3.81821509948154,0.164673710376141,0.112830815333539,-1.07373184952346,7.134348125,217.498625625
BurrXII,71,57,1e-05,1792,3,250,895,342,0.382122905027933,2704,90740015,2.97994220080303e-05,2.97994220080303,342,1078,553,0.240845070422535,0.382122905027933,0.295464362850972,0.42424779375,0.57575220625,0,5.10386766196146,5.57011851576982,0.112952921113715,-1.07430959465142,299.9014725,533.79424625
CA-CFAR,71,57,1e-05,1792,0,250,895,429,0.479329608938547,2780,158561677,1.7532609723849e-05,1.7532609723849,429,665,466,0.392138939670932,0.479329608938547,0.431372549019608,0,1,0,NaN,NaN,0.112952921113715,-1.07430959465142,0,214.508505625
G0,71,57,1e-05,1792,3,250,895,372,0.415642458100559,2253,20374221,0.000110580914970933,11.0580914970933,372,606,523,0.380368098159509,0.415642458100559,0.397223705285638,0.86521715,0.13478285,0,3.49844041851879,3.49024697025721,0.112952921113715,-1.07430959465142,2926.10701,3243.664525
G0-L1,71,57,1e-05,1792,2,250,895,1,0.00111731843575419,0,29342,0,0,1,0,894,1,0.00111731843575419,0.00223214285714286,0.999775,0.000225,0,17.6217412212624,29.9172195025711,0.112952921113715,-1.07430959465142,21.9884525,234.489934375
GenGamma,71,57,1e-05,1792,3,250,895,473,0.528491620111732,101563,158114765,0.000642337228910912,64.2337228910911,473,85135,422,0.00552518456219045,0.528491620111732,0.0109360369004543,0.002922975,0.997077025,0,1.02670499679652,0.296696238018134,0.112952921113715,-1.07430959465142,153.593279375,1004.25852875
GenGamma-exact,71,57,1e-05,1792,3,250,895,472,0.527374301675978,115878,154115143,0.000751892369200864,75.1892369200864,472,96323,423,0.00487628493207294,0.527374301675978,0.00966322039103286,0.0279680625,0.9720319375,0,1.12039165423479,0.308356691386418,0.112952921113715,-1.07430959465142,407.444745625,1263.86569
K,71,57,1e-05,1792,2,250,895,1,0.00111731843575419,0,29342,0,0,1,0,894,1,0.00111731843575419,0.00223214285714286,0.999775,0.000225,0,NaN,NaN,0.112952921113715,-1.07430959465142,8.14421749999999,219.716515
Lognormal,71,57,1e-05,1792,2,250,895,230,0.256983240223464,1791,158561677,1.12952892141775e-05,1.12952892141775,230,281,665,0.450097847358121,0.256983240223464,0.327169274537696,0,1,0,0.336084673892934,0.0131455788933553,0.112952921113715,-1.07430959465142,5.6660925,215.924481875
Weibull,71,57,1e-05,1792,2,250,895,795,0.888268156424581,137491,158561677,0.000867113684727237,86.7113684727237,795,38324,100,0.0203226053835732,0.888268156424581,0.0397360923676713,0,1,0,3.81615134042419,0.143282561160879,0.112952921113715,-1.07430959465142,7.12678,217.625791875
BurrXII,81,65,1e-05,2336,3,250,895,377,0.42122905027933,3288,91159678,3.60685784783049e-05,3.60685784783048,377,1131,518,0.25,0.42122905027933,0.313774448605909,0.42176356875,0.57823643125,0,4.79599117393274,5.36281387384608,0.113051061889725,-1.07401430735607,296.32830125,533.1907475
CA-CFAR,81,65,1e-05,2336,0,250,895,453,0.506145251396648,3158,158561677,1.99165401107608e-05,1.99165401107608,453,754,442,0.375310687655344,0.506145251396648,0.431018078020932,0,1,0,NaN,NaN,0.113051061889725,-1.07401430735607,0,217.596145625
G0,81,65,1e-05,2336,3,250,895,382,0.426815642458101,2188,21211655,0.000103150838536644,10.3150838536644,382,557,513,0.406815761448349,0.426815642458101,0.416575790621592,0.86033464375,0.13966535625,0,3.78269495467317,3.84784687097016,0.113051061889725,-1.07401430735607,2897.288480625,3221.5912
G0-L1,81,65,1e-05,2336,2,250,895,0,0,0,22255,0,0,0,0,895,0,0,0,0.999831,0.000169,0,19.2318934524129,29.1535856599449,0.113051061889725,-1.07401430735607,21.691451875,237.143394375
GenGamma,81,65,1e-05,2336,3,250,895,496,0.554189944134078,100068,158088476,0.000632987315280337,63.2987315280337,496,82606,399,0.00596856874684123,0.554189944134078,0.011809945593295,0.003076775,0.996923225,0,1.0272472476568,0.261330847988837,0.113051061889725,-1.07401430735607,152.61377375,1005.59732125
GenGamma-exact,81,65,1e-05,2336,3,250,895,496,0.554189944134078,117069,154193420,0.000759234732584568,75.9234732584568,496,95728,399,0.00515463917525773,0.554189944134078,0.0102142732112151,0.027471925,0.972528075,0,1.12095556453406,0.271130316716015,0.113051061889725,-1.07401430735607,405.27382375,1264.532283125
K,81,65,1e-05,2336,2,250,895,0,0,0,22255,0,0,0,0,895,0,0,0,0.999831,0.000169,0,NaN,NaN,0.113051061889725,-1.07401430735607,8.044545,222.7035025
Lognormal,81,65,1e-05,2336,2,250,895,255,0.284916201117318,1901,158561677,1.19890255701572e-05,1.19890255701572,255,287,640,0.470479704797048,0.284916201117318,0.354906054279749,0,1,0,0.336230646325733,0.0117169542488844,0.113051061889725,-1.07401430735607,5.655245625,218.97475
Weibull,81,65,1e-05,2336,2,250,895,793,0.886033519553073,141156,158561677,0.00089022771876965,89.022771876965,793,38367,102,0.0202502553626149,0.886033519553073,0.0395955561103483,0,1,0,3.81449462475321,0.127629163038551,0.113051061889725,-1.07401430735607,7.079791875,220.71681375
BurrXII,91,73,1e-05,2952,3,250,895,404,0.451396648044693,3958,91617039,4.32015708344383e-05,4.32015708344383,404,1263,491,0.242351529694061,0.451396648044693,0.315378610460578,0.4191028,0.5808972,0,4.59164999196444,4.10509522935234,0.113108972432715,-1.07372301949347,298.6297575,536.02408875
CA-CFAR,91,73,1e-05,2952,0,250,895,480,0.536312849162011,3745,158561677,2.3618569574034e-05,2.3618569574034,480,856,415,0.359281437125749,0.536312849162011,0.430300313760645,0,1,0,NaN,NaN,0.113108972432715,-1.07372301949347,0,218.095588125
G0,91,73,1e-05,2952,3,250,895,387,0.432402234636871,2398,21976238,0.000109117857205587,10.9117857205587,387,588,508,0.396923076923077,0.432402234636871,0.413903743315508,0.85594709375,0.14405290625,0,4.13135837322332,4.2797333999369,0.113108972432715,-1.07372301949347,2881.96458375,3209.444610625
G0-L1,91,73,1e-05,2952,2,250,895,0,0,0,17697,0,0,0,0,895,0,0,0,0.9998669625,0.0001330375,0,27.6563891621431,31.8395818730817,0.113108972432715,-1.07372301949347,21.447934375,237.345578125
GenGamma,91,73,1e-05,2952,3,250,895,513,0.573184357541899,100955,158067505,0.000638682820988412,63.8682820988412,513,81308,382,0.00626978404077193,0.573184357541899,0.0124038880023212,0.0032022125,0.9967977875,0,1.02778360052038,0.234825418525689,0.113108972432715,-1.07372301949347,153.0038875,1006.40859875
GenGamma-exact,91,73,1e-05,2952,3,250,895,513,0.573184357541899,119610,154249464,0.000775432192101491,77.5432192101491,513,95735,382,0.00532998088271964,0.573184357541899,0.0105617491738983,0.02712441875,0.97287558125,0,1.12151391357108,0.244923102534669,0.113108972432715,-1.07372301949347,404.946450625,1264.378286875
K,91,73,1e-05,2952,2,250,895,0,0,0,17697,0,0,0,0,895,0,0,0,0.9998669625,0.0001330375,0,NaN,NaN,0.113108972432715,-1.07372301949347,7.99673999999999,223.13238875
Lognormal,91,73,1e-05,2952,2,250,895,281,0.313966480446927,2168,158561677,1.36729129069441e-05,1.36729129069441,281,320,614,0.467554076539101,0.313966480446927,0.375668449197861,0,1,0,0.336316716050709,0.0106670448746278,0.113108972432715,-1.07372301949347,5.610620625,219.42632
Weibull,91,73,1e-05,2952,2,250,895,784,0.875977653631285,145101,158561677,0.000915107627172737,91.5107627172737,784,38245,111,0.020087627149043,0.875977653631285,0.0392746217813846,0,1,0,3.81351925274065,0.115067329057414,0.113108972432715,-1.07372301949347,7.0338825,221.108125
BurrXII,101,73,1e-05,4872,3,250,895,397,0.443575418994413,3944,92026460,4.28572391027537e-05,4.28572391027537,397,1264,498,0.239012642986153,0.443575418994413,0.310641627543036,0.41659123125,0.58340876875,0,4.61095620223622,3.57030771700512,0.113028618148891,-1.07497335974983,297.22551625,535.823075
CA-CFAR,101,73,1e-05,4872,0,250,895,461,0.515083798882682,3858,158561677,2.43312260124494e-05,2.43312260124494,461,901,434,0.338472834067548,0.515083798882682,0.408506867523261,0,1,0,NaN,NaN,0.113028618148891,-1.07497335974983,0,219.70945625
G0,101,73,1e-05,4872,3,250,895,356,0.397765363128492,2432,22665725,0.000107298575271693,10.7298575271693,356,560,539,0.388646288209607,0.397765363128492,0.393152954168967,0.85175625625,0.14824374375,0,4.37936520119155,4.53976611293904,0.113028618148891,-1.07497335974983,2852.87069625,3184.99619625
G0-L1,101,73,1e-05,4872,2,250,895,0,0,0,12996,0,0,0,0,895,0,0,0,0.99990095625,9.904375e-05,0,20.6876906460864,31.046691982852,0.113028618148891,-1.07497335974983,21.48142625,238.7949175
GenGamma,101,73,1e-05,4872,3,250,895,501,0.559776536312849,98363,158043509,0.000622379246211244,62.2379246211244,501,78682,394,0.00632711566876729,0.559776536312849,0.0125128000199805,0.0033444125,0.9966555875,0,1.02544969073657,0.184997867224127,0.113028618148891,-1.07497335974983,151.795640625,1006.69261
GenGamma-exact,101,73,1e-05,4872,3,250,895,500,0.558659217877095,120178,154349793,0.000778608106069828,77.8608106069828,500,95344,395,0.00521681065064062,0.558659217877095,0.0103370925893383,0.02648861875,0.97351138125,0,1.11908528000417,0.194063062883481,0.113028618148891,-1.07497335974983,405.621800625,1270.64238125
K,101,73,1e-05,4872,2,250,895,0,0,0,12996,0,0,0,0,895,0,0,0,0.99990095625,9.904375e-05,0,NaN,NaN,0.113028618148891,-1.07497335974983,7.8707225,224.454093125
Lognormal,101,73,1e-05,4872,2,250,895,275,0.307262569832402,2147,158561677,1.35404723298934e-05,1.35404723298934,275,320,620,0.46218487394958,0.307262569832402,0.369127516778524,0,1,0,0.33619728988894,0.00853832179181763,0.113028618148891,-1.07497335974983,5.641414375,221.00051
Weibull,101,73,1e-05,4872,2,250,895,769,0.859217877094972,143441,158561677,0.00090463851489159,90.463851489159,769,37313,126,0.0201932671603382,0.859217877094972,0.0394591682274162,0,1,0,3.8148726164743,0.0914250873005693,0.113028618148891,-1.07497335974983,7.005890625,222.602503125
BurrXII,111,79,1e-05,6080,3,250,895,387,0.432402234636871,4476,92384727,4.84495667774177e-05,4.84495667774177,387,1370,508,0.220261809903244,0.432402234636871,0.291855203619909,0.41451095625,0.58548904375,0,4.4713108151864,3.39497276613231,0.113004888864568,-1.07537504211345,297.694568125,538.90247625
CA-CFAR,111,79,1e-05,6080,0,250,895,472,0.527374301675978,4245,158561677,2.67719166466687e-05,2.67719166466687,472,1018,423,0.316778523489933,0.527374301675978,0.3958071278826,0,1,0,NaN,NaN,0.113004888864568,-1.07537504211345,0,222.35451
G0,111,79,1e-05,6080,3,250,895,318,0.355307262569832,2597,23368427,0.000111132854599071,11.1132854599071,318,555,577,0.36426116838488,0.355307262569832,0.35972850678733,0.84765420625,0.15234579375,0,4.7073780334693,5.01011271153517,0.113004888864568,-1.07537504211345,2860.342060625,3198.43735125
G0-L1,111,79,1e-05,6080,2,250,895,0,0,0,10774,0,0,0,0,895,0,0,0,0.9999163125,8.36875e-05,0,43.4640055117439,37.9133168341347,0.113004888864568,-1.07537504211345,21.58567625,241.511994375
GenGamma,111,79,1e-05,6080,3,250,895,497,0.555307262569832,100205,158024521,0.000634110449225788,63.4110449225788,497,78117,398,0.00632202915511232,0.555307262569832,0.0125017293639714,0.00345791875,0.99654208125,0,1.02467586822378,0.166666244719277,0.113004888864568,-1.07537504211345,151.909450625,1010.446488125
GenGamma-exact,111,79,1e-05,6080,3,250,895,497,0.555307262569832,123296,154376620,0.000798670161323651,79.8670161323651,497,95880,398,0.00515683202423815,0.555307262569832,0.0102187679907887,0.0263212125,0.9736787875,0,1.11827985241025,0.17515082520468,0.113004888864568,-1.07537504211345,404.14362625,1270.7083775
K,111,79,1e-05,6080,2,250,895,0,0,0,10774,0,0,0,0,895,0,0,0,0.9999163125,8.36875e-05,0,NaN,NaN,0.113004888864568,-1.07537504211345,7.7721275,226.9765
Lognormal,111,79,1e-05,6080,2,250,895,282,0.315083798882682,2349,158561677,1.48144245472379e-05,1.48144245472379,282,350,613,0.44620253164557,0.315083798882682,0.369351669941061,0,1,0,0.33616198490828,0.00783153616304627,0.113004888864568,-1.07537504211345,5.67007125,223.643883125
Weibull,111,79,1e-05,6080,2,250,895,756,0.844692737430168,147541,158561677,0.000930495960887195,93.0495960887195,756,37748,139,0.0196343237066279,0.844692737430168,0.038376608543364,0,1,0,3.8152735503808,0.0830584996291601,0.113004888864568,-1.07537504211345,6.9984425,225.21979625
BurrXII,121,87,1e-05,7072,3,250,895,378,0.422346368715084,4942,92785216,5.32627956591705e-05,5.32627956591705,378,1406,517,0.211883408071749,0.422346368715084,0.282194848824188,0.41218871875,0.58781128125,0,4.41776633698053,3.23165163934167,0.11297684296478,-1.07551061358394,298.93432375,543.38038
CA-CFAR,121,87,1e-05,7072,0,250,895,471,0.526256983240223,4770,158561677,3.00829310729351e-05,3.00829310729351,471,1170,424,0.287020109689214,0.526256983240223,0.371451104100946,0,1,0,NaN,NaN,0.11297684296478,-1.07551061358394,0,225.397286875
G0,121,87,1e-05,7072,3,250,895,281,0.313966480446927,3123,24018303,0.000130025839044499,13.0025839044499,281,606,614,0.316798196166855,0.313966480446927,0.315375982042649,0.8438759625,0.1561240375,0,5.01662564395307,5.31212835339998,0.11297684296478,-1.07551061358394,2844.28315125,3187.682045
G0-L1,121,87,1e-05,7072,2,250,895,0,0,0,10724,0,0,0,0,895,0,0,0,0.99991749375,8.250625e-05,0,27.0579281335719,24.8507414434415,0.11297684296478,-1.07551061358394,21.426365625,244.466386875
GenGamma,121,87,1e-05,7072,3,250,895,499,0.557541899441341,103016,158015955,0.000651934167027627,65.1934167027627,499,78028,396,0.00635450227310352,0.557541899441341,0.0125657878169777,0.003507025,0.996492975,0,1.02444654418853,0.155663342174783,0.11297684296478,-1.07551061358394,151.764731875,1012.61034
GenGamma-exact,121,87,1e-05,7072,3,250,895,499,0.557541899441341,126714,154395981,0.000820707891353726,82.0707891353726,499,96302,396,0.00515490542453074,0.557541899441341,0.0102153619390763,0.02620390625,0.97379609375,0,1.11804120984909,0.163816947639775,0.11297684296478,-1.07551061358394,405.27926625,1276.407960625
K,121,87,1e-05,7072,2,250,895,0,0,0,10724,0,0,0,0,895,0,0,0,0.99991749375,8.250625e-05,0,NaN,NaN,0.11297684296478,-1.07551061358394,7.83486062499999,230.14188125
Lognormal,121,87,1e-05,7072,2,250,895,293,0.327374301675978,2606,158561677,1.64352449425721e-05,1.64352449425721,293,371,602,0.441265060240964,0.327374301675978,0.375881975625401,0,1,0,0.33612025272474,0.00734571641495993,0.11297684296478,-1.07551061358394,5.645698125,226.774841875
Weibull,121,87,1e-05,7072,2,250,895,753,0.841340782122905,152502,158561677,0.000961783470541876,96.1783470541876,753,38206,142,0.0193280114992685,0.841340782122905,0.0377879259296432,0,1,0,3.81574758363232,0.0785658073390179,0.11297684296478,-1.07551061358394,7.067694375,228.41238375
BurrXII,131,93,1e-05,8512,3,250,895,368,0.411173184357542,5479,93170025,5.88064669940788e-05,5.88064669940788,368,1532,527,0.193684210526316,0.411173184357542,0.263327370304114,0.40990634375,0.59009365625,0,4.36493936093484,3.111393458673,0.112998672637765,-1.07568697975754,298.07653375,546.50700125
CA-CFAR,131,93,1e-05,8512,0,250,895,474,0.529608938547486,5183,158561677,3.26875957549314e-05,3.26875957549314,474,1262,421,0.273041474654378,0.529608938547486,0.360319270239453,0,1,0,NaN,NaN,0.112998672637765,-1.07568697975754,0,229.593428125
G0,131,93,1e-05,8512,3,250,895,251,0.280446927374302,3076,24632784,0.000124874232648652,12.4874232648652,251,539,644,0.317721518987342,0.280446927374302,0.297922848664688,0.840200725,0.159799275,0,5.37699905389975,5.69946852828774,0.112998672637765,-1.07568697975754,2846.73761375,3196.697345625
G0-L1,131,93,1e-05,8512,2,250,895,0,0,0,8153,0,0,0,0,895,0,0,0,0.99993315625,6.684375e-05,0,12.7054088149615,15.1035863476344,0.112998672637765,-1.07568697975754,21.511955625,248.667714375
GenGamma,131,93,1e-05,8512,3,250,895,492,0.549720670391061,104912,157995872,0.00066401734850389,66.401734850389,492,77602,403,0.00630009987963224,0.549720670391061,0.0124574307815012,0.00363090625,0.99636909375,0,1.02410856461772,0.142867943536889,0.112998672637765,-1.07568697975754,151.979905,1016.710039375
GenGamma-exact,131,93,1e-05,8512,3,250,895,491,0.548603351955307,129052,154394457,0.000835859023099514,83.5859023099514,491,96311,404,0.00507220925187496,0.548603351955307,0.0100514857160404,0.0262166125,0.9737833875,0,1.11768938964917,0.15119023956108,0.112998672637765,-1.07568697975754,402.17898625,1275.538289375
K,131,93,1e-05,8512,2,250,895,0,0,0,8153,0,0,0,0,895,0,0,0,0.99993315625,6.684375e-05,0,NaN,NaN,0.112998672637765,-1.07568697975754,7.7700525,234.2157275
Lognormal,131,93,1e-05,8512,2,250,895,293,0.327374301675978,2921,158561677,1.8421853598332e-05,1.8421853598332,293,405,602,0.419770773638968,0.327374301675978,0.367859384808537,0,1,0,0.336152718745684,0.00681604792539187,0.112998672637765,-1.07568697975754,5.717935625,230.93218375
Weibull,131,93,1e-05,8512,2,250,895,759,0.84804469273743,157296,158561677,0.000992017762274298,99.2017762274298,759,38655,136,0.0192571167605419,0.84804469273743,0.0376590835793495,0,1,0,3.81537917722614,0.0726578181423643,0.112998672637765,-1.07568697975754,7.129079375,232.639358125
BurrXII,141,101,1e-05,9680,3,250,895,350,0.391061452513966,6086,93531477,6.5069003454313e-05,6.5069003454313,350,1664,545,0.173783515392254,0.391061452513966,0.240632519766243,0.4077423375,0.5922576625,0,4.13677045335221,3.06639287876778,0.113271508139448,-1.07319738803827,299.373128125,550.940826875
CA-CFAR,141,101,1e-05,9680,0,250,895,478,0.534078212290503,5674,158561677,3.57841825802587e-05,3.57841825802587,478,1374,417,0.258099352051836,0.534078212290503,0.348016017473608,0,1,0,NaN,NaN,0.113271508139448,-1.07319738803827,0,232.649943125
G0,141,101,1e-05,9680,3,250,895,227,0.253631284916201,3265,25193333,0.000129597778904443,12.9597778904443,227,587,668,0.278869778869779,0.253631284916201,0.265652428320655,0.83683891875,0.16316108125,0,5.82491235899838,6.29076809507482,0.113271508139448,-1.07319738803827,2843.9001075,3199.9954
G0-L1,141,101,1e-05,9680,2,250,895,0,0,0,8579,0,0,0,0,895,0,0,0,0.999930275,6.9725e-05,0,18.482674508585,22.0913547274442,0.113271508139448,-1.07319738803827,21.727930625,251.92541875
GenGamma,141,101,1e-05,9680,3,250,895,494,0.55195530726257,107696,157982046,0.000681697716460768,68.1697716460768,494,77598,401,0.00632587204835322,0.55195530726257,0.0125083874561637,0.00371875625,0.99628124375,0,1.02891366769951,0.137058646893137,0.113271508139448,-1.07319738803827,151.771558125,1018.70569625
GenGamma-exact,141,101,1e-05,9680,3,250,895,491,0.548603351955307,131812,154394289,0.000853736241500487,85.3736241500487,491,96375,404,0.00506885801003448,0.548603351955307,0.0100449054326367,0.0262168625,0.9737831375,0,1.12269014697839,0.144513837772974,0.113271508139448,-1.07319738803827,402.0235175,1278.65152125
K,141,101,1e-05,9680,2,250,895,0,0,0,8579,0,0,0,0,895,0,0,0,0.999930275,6.9725e-05,0,NaN,NaN,0.113271508139448,-1.07319738803827,7.82393125,237.30956875
Lognormal,141,101,1e-05,9680,2,250,895,294,0.328491620111732,3292,158561677,2.07616371262269e-05,2.07616371262269,294,460,601,0.389920424403183,0.328491620111732,0.356579745300182,0,1,0,0.336558261179783,0.00653016045600391,0.113271508139448,-1.07319738803827,5.650815,233.9227275
Weibull,141,101,1e-05,9680,2,250,895,764,0.853631284916201,164146,158561677,0.00103521861716939,103.521861716939,764,39426,131,0.0190097039064444,0.853631284916201,0.0371911889984179,0,1,0,3.81078252206526,0.0688864482685632,0.113271508139448,-1.07319738803827,7.15705,235.705015625
BurrXII,151,109,1e-05,10920,3,250,895,348,0.388826815642458,6706,93889750,7.14241969970098e-05,7.14241969970098,348,1807,547,0.161484918793503,0.388826815642458,0.228196721311475,0.4055604375,0.5944395625,0,4.02106331160476,3.03707661721764,0.113264576986894,-1.07260734485033,301.436571875,556.3770525
CA-CFAR,151,109,1e-05,10920,0,250,895,476,0.531843575418994,6136,158561677,3.86978752753731e-05,3.86978752753731,476,1461,419,0.245740836344863,0.531843575418994,0.336158192090395,0,1,0,NaN,NaN,0.113264576986894,-1.07260734485033,0,235.784073125
G0,151,109,1e-05,10920,3,250,895,214,0.239106145251397,3360,25710244,0.000130687207791571,13.0687207791571,214,607,681,0.260657734470158,0.239106145251397,0.249417249417249,0.83373389375,0.16626610625,0,6.3095537921599,6.82618289747523,0.113264576986894,-1.07260734485033,2838.69675,3200.54236375
G0-L1,151,109,1e-05,10920,2,250,895,0,0,0,8872,0,0,0,0,895,0,0,0,0.999930025,6.9975e-05,0,15.7174922285327,20.2982249291557,0.113264576986894,-1.07260734485033,21.653024375,255.040974375
GenGamma,151,109,1e-05,10920,3,250,895,496,0.554189944134078,110283,157971533,0.000698119451686273,69.8119451686273,496,77493,399,0.00635987126389619,0.554189944134078,0.0125754272095736,0.003783025,0.996216975,0,1.03001391086499,0.130393819047637,0.113264576986894,-1.07260734485033,151.32939625,1020.995269375
