Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP,Pfa_CI_Lo,Pfa_CI_Hi,Ratio_CI_Lo,Ratio_CI_Hi,CI_Width
G0,71,57,1e-06,1792,3,60,189,73,0.386243386243386,465,5371147,8.65736871472704e-05,86.5736871472704,73,85,116,0.462025316455696,0.386243386243386,0.420749279538905,0.8492871875,0.1507128125,0,3.44750608400209,4.06227273385519,0.110824169448695,-1.05298957290805,3287.4151953125,3661.92930989583,7.88829985470513e-05,9.48115465255195e-05,78.8829985470513,94.8115465255195,1.59285479784681e-05
G0-L1,71,57,1e-06,1792,2,60,189,0,0,0,4239,0,0,0,0,189,0,0,0,0.999739869791667,0.000260130208333333,0,36.3617921721328,46.0511850167963,0.110824169448695,-1.05298957290805,23.4743854166667,263.356494791667,0,0.000869845445606142,0,869.845445606142,0.000869845445606142
GenGamma,71,57,1e-06,1792,3,60,189,109,0.576719576719577,13965,37800405,0.000369440486153521,369.440486153521,109,10541,80,0.0102347417840376,0.576719576719577,0.020112556508903,0.00315736979166667,0.996842630208333,0,1.06820295292636,0.318539040062553,0.110824169448695,-1.05298957290805,170.8473515625,1128.20126822917,0.000363339339797247,0.000375618362909623,363.339339797247,375.618362909623,1.22790231123759e-05
GenGamma-exact,71,57,1e-06,1792,3,60,189,108,0.571428571428571,17042,37102835,0.000459318000902087,459.318000902087,108,13396,81,0.00799763033175355,0.571428571428571,0.0157744833126415,0.0213498697916667,0.978650130208333,0,1.16345471661516,0.32783353500139,0.110824169448695,-1.05298957290805,468.268419270833,1430.64026822917,0.000452449045331428,0.000466265094335017,452.449045331428,466.265094335017,1.38160490035888e-05
K,71,57,1e-06,1792,2,60,189,0,0,0,4239,0,0,0,0,189,0,0,0,0.999739869791667,0.000260130208333333,0,NaN,NaN,0.110824169448695,-1.05298957290805,9.2625234375,248.22440625,0,0.000869845445606142,0,869.845445606142,0.000869845445606142
Lognormal,71,57,1e-06,1792,2,60,189,22,0.116402116402116,141,37914812,3.7188632242196e-06,3.7188632242196,22,31,167,0.415094339622642,0.116402116402116,0.181818181818182,0,1,0,0.332900051392152,0.0134740906768306,0.110824169448695,-1.05298957290805,6.58441927083333,244.082869791667,3.13034226204369e-06,4.38585552631659e-06,3.13034226204369,4.38585552631659,1.2555132642729e-06
Weibull,71,57,1e-06,1792,2,60,189,181,0.957671957671958,22087,37914812,0.000582542780378286,582.542780378286,181,5786,8,0.0303335009217362,0.957671957671958,0.0588044184535413,0,1,0,3.85271732834803,0.145136832181941,0.110824169448695,-1.05298957290805,8.07946354166667,245.653614583333,0.000574887394893406,0.00059027458750884,574.887394893406,590.27458750884,1.5387192615434e-05
BurrXII,81,65,1e-06,2336,3,60,189,93,0.492063492063492,728,22897953,3.17932349673353e-05,31.7932349673353,93,140,96,0.399141630901288,0.492063492063492,0.440758293838863,0.391643046875,0.608356953125,0,4.91096245046534,5.85596812436119,0.110926293226674,-1.05249276558247,352.262684895833,619.377390625,2.95253836408711e-05,3.4189051578379e-05,29.5253836408711,34.189051578379,4.6636679375079e-06
CA-CFAR,81,65,1e-06,2336,0,60,189,78,0.412698412698413,632,37914812,1.66689472177786e-05,16.6689472177786,78,99,111,0.440677966101695,0.412698412698413,0.426229508196721,0,1,0,NaN,NaN,0.110926293226674,-1.05249276558247,0,243.449565104167,1.53945337102687e-05,1.80207143102852e-05,15.3945337102687,18.0207143102852,2.62618060001649e-06
G0,81,65,1e-06,2336,3,60,189,78,0.412698412698413,385,5612437,6.85976519647347e-05,68.5976519647348,78,73,111,0.516556291390728,0.412698412698413,0.458823529411765,0.84335046875,0.15664953125,0,3.61395008170128,4.02918464712834,0.110926293226674,-1.05249276558247,3283.33065104167,3661.49181770833,6.19159903284715e-05,7.58037690029348e-05,61.9159903284715,75.8037690029348,1.38877786744634e-05
G0-L1,81,65,1e-06,2336,2,60,189,0,0,0,3273,0,0,0,0,189,0,0,0,0.999778932291667,0.000221067708333333,0,30.6233356765926,37.7382530571412,0.110926293226674,-1.05249276558247,24.2769583333333,264.849455729167,0,0.0011264287912702,0,1126.4287912702,0.0011264287912702
GenGamma,81,65,1e-06,2336,3,60,189,122,0.645502645502645,13762,37790408,0.000364166483727828,364.166483727829,122,10109,67,0.0119245430554198,0.645502645502645,0.0234165067178503,0.0034103125,0.9965896875,0,1.06912795198773,0.28599619425974,0.110926293226674,-1.05249276558247,170.225072916667,1127.122953125,0.00035810840915516,0.000370301311413731,358.10840915516,370.301311413731,1.2192902258571e-05
GenGamma-exact,81,65,1e-06,2336,3,60,189,122,0.645502645502645,17382,37119067,0.000468276856204387,468.276856204387,122,13345,67,0.00905918170342318,0.645502645502645,0.017867603983597,0.020927890625,0.979072109375,0,1.16441362612749,0.290688339772021,0.110926293226674,-1.05249276558247,481.180294270833,1444.2139375,0.000461342529265335,0.00047528928345682,461.342529265335,475.28928345682,1.39467541914854e-05
K,81,65,1e-06,2336,2,60,189,0,0,0,3273,0,0,0,0,189,0,0,0,0.999778932291667,0.000221067708333333,0,NaN,NaN,0.110926293226674,-1.05249276558247,9.16125,248.8108828125,0,0.0011264287912702,0,1126.4287912702,0.0011264287912702
Lognormal,81,65,1e-06,2336,2,60,189,27,0.142857142857143,184,37914812,4.85298463302416e-06,4.85298463302416,27,34,162,0.442622950819672,0.142857142857143,0.216,0,1,0,0.333053356004506,0.0120115427556151,0.110926293226674,-1.05249276558247,6.34705208333333,244.431361979167,4.17704640427834e-06,5.60713279145826e-06,4.17704640427834,5.60713279145826,1.43008638717992e-06
Weibull,81,65,1e-06,2336,2,60,189,182,0.962962962962963,22753,37914812,0.000600108474756515,600.108474756515,182,5707,7,0.0309050772626932,0.962962962962963,0.0598881210924646,0,1,0,3.85094490884055,0.128384842199763,0.110926293226674,-1.05249276558247,9.0183515625,247.187380208333,0.000592338221362959,0.000607955144554809,592.338221362959,607.955144554809,1.56169231918501e-05
BurrXII,91,73,1e-06,2952,3,60,189,101,0.534391534391534,742,23024253,3.22268870134462e-05,32.2268870134462,101,174,88,0.367272727272727,0.534391534391534,0.435344827586207,0.388581119791667,0.611418880208333,0,4.6042723592477,5.28728261440035,0.11098521737365,-1.05118857213264,355.4051796875,629.899513020833,2.99494948542888e-05,3.46315276859033e-05,29.9494948542888,34.6315276859033,4.68203283161458e-06
CA-CFAR,91,73,1e-06,2952,0,60,189,89,0.470899470899471,568,37914812,1.49809525628137e-05,14.9809525628137,89,101,100,0.468421052631579,0.470899470899471,0.469656992084433,0,1,0,NaN,NaN,0.11098521737365,-1.05118857213264,0,251.410291666667,1.37741027431256e-05,1.62652115678508e-05,13.7741027431256,16.2652115678508,2.49110882472516e-06
G0,91,73,1e-06,2952,3,60,189,81,0.428571428571429,400,5840177,6.84910748424234e-05,68.4910748424234,81,74,108,0.52258064516129,0.428571428571429,0.47093023255814,0.837787317708333,0.162212682291667,0,3.82074919982782,4.00539248081427,0.11098521737365,-1.05118857213264,3239.88824479167,3634.30070833333,6.19428914738841e-05,7.55431029602252e-05,61.9428914738841,75.5431029602252,1.3600211486341e-05
G0-L1,91,73,1e-06,2952,2,60,189,0,0,0,3063,0,0,0,0,189,0,0,0,0.999816276041667,0.000183723958333333,0,25.7456361596839,31.1109213460434,0.11098521737365,-1.05118857213264,25.1007890625,273.254380208333,0,0.00120361051957429,0,1203.61051957429,0.00120361051957429
GenGamma,91,73,1e-06,2952,3,60,189,131,0.693121693121693,13683,37783033,0.000362146681024787,362.146681024787,131,9875,58,0.0130921447131721,0.693121693121693,0.0256988719960765,0.00361752604166667,0.996382473958333,0,1.07167175823756,0.258335642082335,0.11098521737365,-1.05118857213264,174.341622395833,1137.60596614583,0.000356104906603404,0.000368265224485856,356.104906603404,368.265224485856,1.21603178824521e-05
GenGamma-exact,91,73,1e-06,2952,3,60,189,131,0.693121693121693,17278,37128193,0.000465360649251096,465.360649251096,131,13164,58,0.00985332831891689,0.693121693121693,0.0194304360723821,0.0207059635416667,0.979294036458333,0,1.16704879169121,0.263507042252568,0.11098521737365,-1.05118857213264,465.4387421875,1444.05236458333,0.000458448864121356,0.00047235051655215,458.448864121356,472.35051655215,1.39016524307934e-05
K,91,73,1e-06,2952,2,60,189,0,0,0,3063,0,0,0,0,189,0,0,0,0.999816276041667,0.000183723958333333,0,NaN,NaN,0.11098521737365,-1.05118857213264,9.12388802083333,256.327963541667,0,0.00120361051957429,0,1203.61051957429,0.00120361051957429
Lognormal,91,73,1e-06,2952,2,60,189,28,0.148148148148148,195,37914812,5.14310871434626e-06,5.14310871434626,28,32,161,0.466666666666667,0.148148148148148,0.224899598393574,0,1,0,0.33314156050009,0.0107589267587573,0.11098521737365,-1.05118857213264,6.63875,252.392653645833,4.44650692640445e-06,5.91786770329952e-06,4.44650692640445,5.91786770329952,1.47136077689506e-06
Weibull,91,73,1e-06,2952,2,60,189,181,0.957671957671958,23281,37914812,0.000614034430659975,614.034430659975,181,5734,8,0.0306001690617075,0.957671957671958,0.059305373525557,0,1,0,3.8499309241617,0.116589695949014,0.11098521737365,-1.05118857213264,8.03411458333333,253.63171875,0.000606174302708291,0.00062197097093983,606.17430270829,621.97097093983,1.57966682315398e-05
BurrXII,101,73,1e-06,4872,3,60,189,89,0.470899470899471,723,23111640,3.12829379481508e-05,31.2829379481508,89,164,100,0.351778656126482,0.470899470899471,0.402714932126697,0.386390989583333,0.613609010416667,0,3.95640212744837,4.45561341468358,0.111003394946781,-1.05401158936635,345.71096875,633.985890625,2.90439262071026e-05,3.36487372879096e-05,29.0439262071026,33.6487372879096,4.604811080807e-06
CA-CFAR,101,73,1e-06,4872,0,60,189,83,0.439153439153439,516,37914812,1.36094569056547e-05,13.6094569056547,83,109,106,0.432291666666667,0.439153439153439,0.435695538057743,0,1,0,NaN,NaN,0.111003394946781,-1.05401158936635,0,265.96396875,1.24603621079051e-05,1.48360134004379e-05,12.4603621079051,14.8360134004379,2.37565129253282e-06
G0,101,73,1e-06,4872,3,60,189,75,0.396825396825397,351,6034126,5.81691532460542e-05,58.1691532460542,75,77,114,0.493421052631579,0.396825396825397,0.439882697947214,0.832857421875,0.167142578125,0,4.16725395999812,4.15448152034619,0.111003394946781,-1.05401158936635,3237.44992447917,3646.8132578125,5.22423838632116e-05,6.45841224874988e-05,52.2423838632116,64.5841224874988,1.23417386242872e-05
G0-L1,101,73,1e-06,4872,2,60,189,0,0,0,2450,0,0,0,0,189,0,0,0,0.999861796875,0.000138203125,0,15.8371119441564,23.0352080976059,0.111003394946781,-1.05401158936635,24.9596380208333,287.840096354167,0,0.00150453213832397,0,1504.53213832397,0.00150453213832397
GenGamma,101,73,1e-06,4872,3,60,189,128,0.677248677248677,13251,37773082,0.00035080536981335,350.80536981335,128,9474,61,0.0133305561341387,0.677248677248677,0.026146461035645,0.00384684895833333,0.996153151041667,0,1.06612373130115,0.205346621438294,0.111003394946781,-1.05401158936635,175.590283854167,1148.5155390625,0.000344858536195005,0.000356828998008387,344.858536195005,356.828998008387,1.19704618133811e-05
GenGamma-exact,101,73,1e-06,4872,3,60,189,128,0.677248677248677,16836,37137239,0.000453345495070326,453.345495070326,128,12658,61,0.0100109494759894,0.677248677248677,0.0197302504816956,0.020437109375,0.979562890625,0,1.16130039276848,0.20917345458784,0.111003394946781,-1.05401158936635,466.45959375,1448.051375,0.00044652464057504,0.000460244417201534,446.52464057504,460.244417201534,1.37197766264945e-05
K,101,73,1e-06,4872,2,60,189,0,0,0,2450,0,0,0,0,189,0,0,0,0.999861796875,0.000138203125,0,NaN,NaN,0.111003394946781,-1.05401158936635,8.88680729166667,270.476278645833,0,0.00150453213832397,0,1504.53213832397,0.00150453213832397
Lognormal,101,73,1e-06,4872,2,60,189,27,0.142857142857143,211,37914812,5.56510737808749e-06,5.56510737808749,27,30,162,0.473684210526316,0.142857142857143,0.219512195121951,0,1,0,0.333169210293858,0.00856041806603747,0.111003394946781,-1.05401158936635,6.7293984375,267.1804765625,4.83946422068943e-06,6.36883843868065e-06,4.83946422068943,6.36883843868065,1.52937421799121e-06
Weibull,101,73,1e-06,4872,2,60,189,180,0.952380952380952,23213,37914812,0.000612240936339075,612.240936339075,180,5600,9,0.0311418685121107,0.952380952380952,0.0603116099849221,0,1,0,3.84960288239972,0.0930492942571284,0.111003394946781,-1.05401158936635,8.39821875,269.034114583333,0.000604392325448689,0.000620165960078911,604.392325448689,620.165960078911,1.5773634630222e-05
BurrXII,111,79,1e-06,6080,3,60,189,79,0.417989417989418,879,23205339,3.78792139171076e-05,37.8792139171076,79,195,110,0.288321167883212,0.417989417989418,0.341252699784017,0.3841278125,0.6158721875,0,3.96960727525243,4.05985172887076,0.11102570698336,-1.05262501155101,346.5296015625,626.416109375,3.54161785203717e-05,4.04683794607461e-05,35.4161785203717,40.4683794607461,5.05220094037435e-06
CA-CFAR,111,79,1e-06,6080,0,60,189,81,0.428571428571429,518,37914812,1.36622067386224e-05,13.6622067386224,81,121,108,0.400990099009901,0.428571428571429,0.414322250639386,0,1,0,NaN,NaN,0.11102570698336,-1.05262501155101,0,258.337880208333,1.25108381573693e-05,1.48910348536968e-05,12.5108381573693,14.8910348536968,2.38019669632744e-06
G0,111,79,1e-06,6080,3,60,189,74,0.391534391534392,451,6238563,7.22922891056803e-05,72.2922891056803,74,83,115,0.471337579617834,0.391534391534392,0.427745664739884,0.827848177083333,0.172151822916667,0,4.40169442471024,4.43882719211046,0.11102570698336,-1.05262501155101,3190.1913828125,3596.97304166667,6.57736588321643e-05,7.92821350994676e-05,65.7736588321643,79.2821350994676,1.35084762673033e-05
G0-L1,111,79,1e-06,6080,2,60,189,0,0,0,1744,0,0,0,0,189,0,0,0,0.99989484375,0.00010515625,0,53.6941837705077,34.6476052061009,0.11102570698336,-1.05262501155101,24.242578125,279.537497395833,0,0.0021129477496899,0,2112.9477496899,0.0021129477496899
GenGamma,111,79,1e-06,6080,3,60,189,128,0.677248677248677,13592,37765435,0.000359905823936624,359.905823936624,128,9413,61,0.0134157845089613,0.677248677248677,0.0263103802672148,0.004024296875,0.995975703125,0,1.06884572733267,0.185521623858735,0.11102570698336,-1.05262501155101,172.872973958333,1136.1593046875,0.000353881444799864,0.000366007008968469,353.881444799864,366.00700896847,1.2125564168606e-05
GenGamma-exact,111,79,1e-06,6080,3,60,189,128,0.677248677248677,17248,37140340,0.000464400702847631,464.400702847631,128,12634,61,0.0100297758971948,0.677248677248677,0.0197668133734847,0.0203307291666667,0.979669270833333,0,1.16412057668997,0.190584246238796,0.11102570698336,-1.05262501155101,467.728791666667,1446.96091666667,0.00045749719833628,0.000471382264316699,457.49719833628,471.382264316699,1.3885065980419e-05
K,111,79,1e-06,6080,2,60,189,0,0,0,1744,0,0,0,0,189,0,0,0,0.99989484375,0.00010515625,0,NaN,NaN,0.11102570698336,-1.05262501155101,9.349671875,263.3284609375,0,0.0021129477496899,0,2112.9477496899,0.0021129477496899
Lognormal,111,79,1e-06,6080,2,60,189,35,0.185185185185185,294,37914812,7.75422544624512e-06,7.75422544624513,35,29,154,0.546875,0.185185185185185,0.276679841897233,0,1,0,0.333202714602314,0.00778008052890897,0.11102570698336,-1.05262501155101,6.78026041666667,259.462822916667,6.89307534873576e-06,8.69319911728523e-06,6.89307534873576,8.69319911728523,1.80012376854948e-06
Weibull,111,79,1e-06,6080,2,60,189,177,0.936507936507937,24149,37914812,0.000636927858167937,636.927858167937,177,5566,12,0.0308201288525161,0.936507936507937,0.0596763317599461,0,1,0,3.84921528862898,0.0845880100676153,0.11102570698336,-1.05262501155101,8.44864322916667,260.944018229167,0.000628922172764322,0.000645009949338001,628.922172764322,645.009949338001,1.60877765736794e-05
BurrXII,121,87,1e-06,7072,3,60,189,78,0.412698412698413,1012,23289644,4.34527895746281e-05,43.4527895746281,78,228,111,0.254901960784314,0.412698412698413,0.315151515151515,0.382088125,0.617911875,0,3.96018091878875,3.99034436368988,0.111088066628716,-1.05009237318315,353.484890625,640.1942421875,4.08165507020596e-05,4.62146054881071e-05,40.8165507020596,46.2146054881071,5.39805478604756e-06
CA-CFAR,121,87,1e-06,7072,0,60,189,88,0.465608465608466,557,37914812,1.46908284814916e-05,14.6908284814916,88,147,101,0.374468085106383,0.465608465608466,0.415094339622641,0,1,0,NaN,NaN,0.111088066628716,-1.05009237318315,0,264.0190625,1.34959679969216e-05,1.5963108650087e-05,13.4959679969216,15.963108650087,2.46714065316545e-06
G0,121,87,1e-06,7072,3,60,189,65,0.343915343915344,542,6428370,8.43137529420366e-05,84.3137529420366,65,82,124,0.442176870748299,0.343915343915344,0.386904761904762,0.823184244791667,0.176815755208333,0,4.65345126804897,5.03723107443295,0.111088066628716,-1.05009237318315,3211.62321875,3633.11018229167,7.73643066160637e-05,9.17198690084973e-05,77.3643066160637,91.7198690084973,1.43555623924336e-05
G0-L1,121,87,1e-06,7072,2,60,189,0,0,0,684,0,0,0,0,189,0,0,0,0.999922760416667,7.72395833333333e-05,0,22.9482190586103,45.0401928821252,0.111088066628716,-1.05009237318315,23.4212994791667,284.222932291667,0,0.00537858196907515,0,5378.58196907515,0.00537858196907515
GenGamma,121,87,1e-06,7072,3,60,189,127,0.671957671957672,14149,37761222,0.000374696560402627,374.696560402627,127,9310,62,0.0134576666313447,0.671957671957672,0.026386868896738,0.00414106770833333,0.995858932291667,0,1.07378799325085,0.174957273245451,0.111088066628716,-1.05009237318315,170.2943359375,1144.31008854167,0.000368548830264035,0.000380921098326441,368.548830264035,380.921098326441,1.23722680624058e-05
GenGamma-exact,121,87,1e-06,7072,3,60,189,127,0.671957671957672,17754,37147892,0.000477927522778412,477.927522778412,127,12468,62,0.0100833664152441,0.671957671957672,0.0198685857321652,0.0201554947916667,0.979844505208333,0,1.16923817669525,0.178941279028214,0.111088066628716,-1.05009237318315,468.874140625,1448.11219010417,0.000470924585817076,0.000485008495845292,470.924585817076,485.008495845292,1.40839100282159e-05
K,121,87,1e-06,7072,2,60,189,0,0,0,684,0,0,0,0,189,0,0,0,0.999922760416667,7.72395833333333e-05,0,NaN,NaN,0.111088066628716,-1.05009237318315,9.1078515625,269.10978125,0,0.00537858196907515,0,5378.58196907515,0.00537858196907515
Lognormal,121,87,1e-06,7072,2,60,189,36,0.19047619047619,418,37914812,1.10247150902397e-05,11.0247150902397,36,31,153,0.537313432835821,0.19047619047619,0.28125,0,1,0,0.333296109488098,0.0072952482857645,0.111088066628716,-1.05009237318315,6.67268229166667,265.39115625,9.9930126117598e-06,1.21340033735265e-05,9.9930126117598,12.1340033735265,2.14099076176675e-06
Weibull,121,87,1e-06,7072,2,60,189,176,0.931216931216931,25462,37914812,0.000671558123511202,671.558123511202,176,5735,13,0.0297749957705972,0.931216931216931,0.0577049180327869,0,1,0,3.84814052697079,0.0812057037604972,0.111088066628716,-1.05009237318315,7.95121354166667,266.48628125,0.00066333715091926,0.000679855492244899,663.33715091926,679.855492244899,1.65183413256393e-05
