Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP,Pfa_CI_Lo,Pfa_CI_Hi,Ratio_CI_Lo,Ratio_CI_Hi,CI_Width
G0,51,41,1e-06,920,3,60,131,33,0.251908396946565,142,1860999,7.63031038705555e-05,76.3031038705555,33,29,98,0.532258064516129,0.251908396946565,0.341968911917098,0.780369180318625,0.219630819681375,0,8.84094989946898,16.3913258835964,0.120487158112576,-1.87180061084232,3966.61980464832,4498.85891765485,6.42698376533046e-05,8.99349946279626e-05,64.2698376533045,89.9349946279626,2.5665156974658e-05
G0-L1,51,41,1e-06,920,2,60,131,9,0.0687022900763359,3,374490,8.01089481695105e-06,8.01089481695105,9,3,122,0.75,0.0687022900763359,0.125874125874126,0.957044541698751,0.0429554583012488,0,8.71324510713931,12.9152247111983,0.120487158112576,-1.87180061084232,60.6822256889367,376.2888069263,1.65204214747197e-06,2.34110538602587e-05,1.65204214747197,23.4110538602587,2.17590117127867e-05
GenGamma,51,41,1e-06,920,3,60,131,97,0.740458015267176,37341,9200865,0.00405842276785933,4058.42276785933,97,19114,34,0.0050491905679038,0.740458015267176,0.01002998655775,0.0180986341787877,0.981901365821212,0,0.274809204082609,0.385501471745759,0.120487158112576,-1.87180061084232,207.736695581728,1555.17557965612,0.00401744463919523,0.00409971345932592,4017.44463919523,4099.71345932592,8.22688201306846e-05
GenGamma-exact,51,41,1e-06,920,3,60,131,88,0.67175572519084,12112,5621300,0.00215466173305107,2154.66173305107,88,5922,43,0.0146422628951747,0.67175572519084,0.028659827389676,0.385502164418718,0.614497835581282,0,0.764850569215269,0.955843301341821,0.120487158112576,-1.87180061084232,375.820509211741,1232.52881494017,0.00211649833968972,0.00219333936620723,2116.49833968972,2193.33936620723,7.68410265175093e-05
K,51,41,1e-06,920,2,60,131,9,0.0687022900763359,8,374490,2.13623861785361e-05,21.3623861785361,9,5,122,0.642857142857143,0.0687022900763359,0.124137931034483,0.957044541698751,0.0429554583012488,0,NaN,NaN,0.120487158112576,-1.87180061084232,39.004656971586,324.938281005466,9.22280576033518e-06,4.20919806505677e-05,9.22280576033518,42.0919806505677,3.28691748902325e-05
Lognormal,51,41,1e-06,920,2,60,131,24,0.183206106870229,2051,9394273,0.000218324504727508,218.324504727508,24,99,107,0.195121951219512,0.183206106870229,0.188976377952756,0,1,0,0.347109737888849,0.0409093051082585,0.120487158112576,-1.87180061084232,9.82118681260154,292.927580029769,0.000208978087185898,0.000227981175624559,208.978087185898,227.981175624559,1.90030884386605e-05
Weibull,51,41,1e-06,920,2,60,131,94,0.717557251908397,9193,9394273,0.000978574925382731,978.574925382731,94,1171,37,0.0743083003952569,0.717557251908397,0.134670487106017,0,1,0,3.69500147147882,0.421434928645709,0.120487158112576,-1.87180061084232,12.7620827290942,295.892525887754,0.000958681581337138,0.000998776843725139,958.681581337138,998.776843725139,4.00952623880004e-05
BurrXII,61,49,1e-06,1320,3,60,131,41,0.312977099236641,167,3783507,4.41389430493983e-05,44.1389430493983,41,67,90,0.37962962962963,0.312977099236641,0.343096234309623,0.575211203672696,0.424788796327304,0,2.14565997569136,2.59848719961944,0.120859912683503,-1.87387082722363,386.428759485918,716.971415417074,3.76983996377407e-05,5.1364205228277e-05,37.6983996377407,51.364205228277,1.36658055905363e-05
CA-CFAR,61,49,1e-06,1320,0,60,131,28,0.213740458015267,551,9394273,5.86527557800375e-05,58.6527557800375,28,55,103,0.337349397590361,0.213740458015267,0.261682242990654,0,1,0,NaN,NaN,0.120859912683503,-1.87387082722363,0,316.529757797741,5.38571256455651e-05,6.37608583808347e-05,53.8571256455651,63.7608583808347,9.90373273526956e-06
G0,61,49,1e-06,1320,3,60,131,28,0.213740458015267,134,1898377,7.05866116161332e-05,70.5866116161332,28,29,103,0.491228070175439,0.213740458015267,0.297872340425532,0.775708525348718,0.224291474651282,0,7.83782044332114,13.3272240424506,0.120859912683503,-1.87387082722363,4203.84218619793,4768.97732304803,5.9142028079338e-05,8.35996011418483e-05,59.142028079338,83.5996011418483,2.44575730625102e-05
G0-L1,61,49,1e-06,1320,2,60,131,8,0.0610687022900763,4,383144,1.04399390307561e-05,10.4399390307561,8,2,123,0.8,0.0610687022900763,0.113475177304965,0.95629983720312,0.0437001627968797,0,9.41912835064132,12.5954591902057,0.120859912683503,-1.87387082722363,59.7191878068461,400.136029881012,2.84453910379555e-06,2.6730172611289e-05,2.84453910379555,26.730172611289,2.38856335074934e-05
GenGamma,61,49,1e-06,1320,3,60,131,100,0.763358778625954,39950,9225542,0.00433036888239195,4330.36888239195,100,19678,31,0.00505612296491051,0.763358778625954,0.0100457079712693,0.0154921421698848,0.984507857830115,0,0.272717863047107,0.352214670528147,0.120859912683503,-1.87387082722363,220.835820765106,1617.21782329514,0.00428809894744422,0.00437295035518428,4288.09894744422,4372.95035518428,8.48514077400582e-05
GenGamma-exact,61,49,1e-06,1320,3,60,131,87,0.66412213740458,12210,5562883,0.00219490505193081,2194.90505193081,87,5550,44,0.0154337413517829,0.66412213740458,0.0301664355062413,0.391242801744903,0.608757198255097,0,0.673522857614223,0.913800242204891,0.120859912683503,-1.87387082722363,392.579812882717,1278.64945639539,0.00215618527531358,0.00223414442025877,2156.18527531358,2234.14442025877,7.79591449451833e-05
K,61,49,1e-06,1320,2,60,131,8,0.0610687022900763,7,383144,1.82698933038231e-05,18.2698933038231,8,3,123,0.727272727272727,0.0610687022900763,0.112676056338028,0.95629983720312,0.0437001627968797,0,NaN,NaN,0.120859912683503,-1.87387082722363,38.9403296194274,348.050628455554,7.34547520423019e-06,3.76425982294519e-05,7.34547520423019,37.6425982294519,3.02971230252217e-05
Lognormal,61,49,1e-06,1320,2,60,131,28,0.213740458015267,2368,9394273,0.00025206846767174,252.06846767174,28,71,103,0.282828282828283,0.213740458015267,0.243478260869565,0,1,0,0.347645253147904,0.0373849795842907,0.120859912683503,-1.87387082722363,11.0889890484347,317.036793393839,0.000242018301926831,0.000262428707209903,242.018301926831,262.428707209903,2.04104052830721e-05
Weibull,61,49,1e-06,1320,2,60,131,96,0.732824427480916,9997,9394273,0.00106415898281857,1064.15898281857,96,1150,35,0.0770465489566613,0.732824427480916,0.139433551198257,0,1,0,3.6893309274944,0.362011498071689,0.120859912683503,-1.87387082722363,13.8945312284641,320.004329405558,0.00104341050285709,0.00108521593995313,1043.41050285709,1085.21593995313,4.18054370960412e-05
BurrXII,71,57,1e-06,1792,3,60,131,41,0.312977099236641,208,3791086,5.48655451234818e-05,54.8655451234818,41,67,90,0.37962962962963,0.312977099236641,0.343096234309623,0.573958553259213,0.426041446740787,0,2.27206218644891,1.6275789996248,0.121185042204771,-1.85872244689562,388.878774459919,749.681967609763,4.76624274085915e-05,6.28497645577662e-05,47.6624274085915,62.8497645577662,1.51873371491747e-05
CA-CFAR,71,57,1e-06,1792,0,60,131,28,0.213740458015267,601,9394273,6.39751474116198e-05,63.9751474116198,28,61,103,0.314606741573034,0.213740458015267,0.254545454545455,0,1,0,NaN,NaN,0.121185042204771,-1.85872244689562,0,348.371880334065,5.89621254029507e-05,6.93004520237547e-05,58.9621254029507,69.3004520237547,1.0338326620804e-05
G0,71,57,1e-06,1792,3,60,131,28,0.213740458015267,102,1934878,5.27165020223497e-05,52.7165020223497,28,26,103,0.518518518518518,0.213740458015267,0.302702702702703,0.771545767335814,0.228454232664186,0,7.53611253329523,14.4782365808595,0.121185042204771,-1.85872244689562,3947.72781624347,4545.93412958196,4.2984205427142e-05,6.3993875784894e-05,42.984205427142,63.993875784894,2.1009670357752e-05
G0-L1,71,57,1e-06,1792,2,60,131,6,0.0458015267175573,5,393760,1.26980902072328e-05,12.6980902072328,6,3,125,0.666666666666667,0.0458015267175573,0.0857142857142857,0.955288526172621,0.044711473827379,0,8.82463667216745,13.0996297166558,0.121185042204771,-1.85872244689562,59.990228150935,436.044745789934,4.12304776794863e-06,2.96328557517635e-05,4.12304776794863,29.6328557517635,2.55098079838148e-05
GenGamma,71,57,1e-06,1792,3,60,131,100,0.763358778625954,41065,9241334,0.00444362253328361,4443.62253328361,100,19980,31,0.0049800796812749,0.763358778625954,0.0098956014051754,0.0139026785068269,0.986097321493173,0,0.279564251707024,0.324574456070583,0.121185042204771,-1.85872244689562,232.822365696628,1652.10422945059,0.00440084101647705,0.00448671497743796,4400.84101647705,4486.71497743796,8.58739609609135e-05
GenGamma-exact,71,57,1e-06,1792,3,60,131,87,0.66412213740458,11911,5538740,0.00215048910040912,2150.48910040912,87,5035,44,0.0169855525185474,0.66412213740458,0.0331239291833238,0.393284844792669,0.606715155207331,0,0.705525437029352,0.912884031315197,0.121185042204771,-1.85872244689562,403.4807193221,1297.33777965989,0.00211208091615598,0.00218941920759836,2112.08091615598,2189.41920759836,7.73382914423752e-05
K,71,57,1e-06,1792,2,60,131,6,0.0458015267175573,11,393760,2.79357984559122e-05,27.9357984559122,6,4,125,0.6,0.0458015267175573,0.0851063829787234,0.955288526172621,0.044711473827379,0,NaN,NaN,0.121185042204771,-1.85872244689562,35.6935771156901,377.197534797779,1.39455297803036e-05,4.998430904396e-05,13.9455297803036,49.98430904396,3.60387792636564e-05
Lognormal,71,57,1e-06,1792,2,60,131,31,0.236641221374046,3267,9394273,0.000347765069207591,347.765069207591,31,79,100,0.281818181818182,0.236641221374046,0.257261410788382,0,1,0,0.348112244388126,0.0345295644679291,0.121185042204771,-1.85872244689562,10.8940513738789,349.402293419896,0.000335943147918455,0.000359896688331129,335.943147918455,359.896688331129,2.39535404126742e-05
Weibull,71,57,1e-06,1792,2,60,131,97,0.740458015267176,10593,9394273,0.00112760189106704,1127.60189106704,97,1119,34,0.0797697368421053,0.740458015267176,0.144023756495917,0,1,0,3.68438807791691,0.338580655412996,0.121185042204771,-1.85872244689562,14.3938379722571,352.711448864384,0.00110624157327248,0.00114927061694875,1106.24157327248,1149.27061694875,4.30290436762687e-05
BurrXII,81,65,1e-06,2336,3,60,131,43,0.32824427480916,215,3807462,5.64680619268163e-05,56.4680619268163,43,73,88,0.370689655172414,0.32824427480916,0.348178137651822,0.571785392899295,0.428214607100705,0,2.31302085214904,1.650659331077,0.121592685794167,-1.80749071784706,378.662688024096,723.147923055583,4.91719936828116e-05,6.45415832234051e-05,49.1719936828116,64.5415832234051,1.53695895405935e-05
CA-CFAR,81,65,1e-06,2336,0,60,131,28,0.213740458015267,738,9394273,7.85585004821555e-05,78.5585004821555,28,61,103,0.314606741573034,0.213740458015267,0.254545454545455,0,1,0,NaN,NaN,0.121592685794167,-1.80749071784706,0,331.907916602043,7.29924044821988e-05,8.44364597200608e-05,72.9924044821988,84.4364597200609,1.14440552378621e-05
G0,81,65,1e-06,2336,3,60,131,28,0.213740458015267,134,1961001,6.83324485811073e-05,68.3324485811073,28,32,103,0.466666666666667,0.213740458015267,0.293193717277487,0.768557956531093,0.231442043468907,0,8.12828784252615,10.1081483312403,0.121592685794167,-1.80749071784706,3925.92376688658,4504.00515783866,5.72533345363719e-05,8.09298888643783e-05,57.2533345363719,80.9298888643783,2.36765543280065e-05
G0-L1,81,65,1e-06,2336,2,60,131,4,0.0305343511450382,0,399815,0,0,4,0,127,1,0.0305343511450382,0.0592592592592593,0.954817936954283,0.0451820630457167,0,6.37105872726817,10.2429864282376,0.121592685794167,-1.80749071784706,59.3547354927726,421.81451399406,0,9.22642331257119e-06,0,9.22642331257119,9.22642331257119e-06
GenGamma,81,65,1e-06,2336,3,60,131,103,0.786259541984733,41900,9251097,0.00452919259197044,4529.19259197044,103,20010,28,0.00512106597722866,0.786259541984733,0.0101758545741948,0.0129412241179885,0.987058775882012,0,0.304677079769153,0.299183996052434,0.121592685794167,-1.80749071784706,213.460966539271,1609.60961598214,0.00448602472715431,0.00457267099729296,4486.02472715431,4572.67099729296,8.66462701386485e-05
GenGamma-exact,81,65,1e-06,2336,3,60,131,83,0.633587786259542,11555,5544631,0.0020839980153774,2083.9980153774,83,4498,48,0.0181183147784327,0.633587786259542,0.0352292020373514,0.392344000306439,0.607655999693561,0,0.705037913271248,0.97079119560967,0.121592685794167,-1.80749071784706,368.559444912371,1248.72550393313,0.00204620969059464,0.0021223078026859,2046.20969059464,2122.3078026859,7.60981120912605e-05
K,81,65,1e-06,2336,2,60,131,4,0.0305343511450382,10,399815,2.50115678501307e-05,25.0115678501307,4,2,127,0.666666666666667,0.0305343511450382,0.0583941605839416,0.954817936954283,0.0451820630457167,0,NaN,NaN,0.121592685794167,-1.80749071784706,37.5957901784075,362.282316562764,1.19940820396152e-05,4.59966811560762e-05,11.9940820396152,45.9966811560762,3.4002599116461e-05
Lognormal,81,65,1e-06,2336,2,60,131,32,0.244274809160305,3886,9394273,0.00041365627760658,413.65627760658,32,74,99,0.30188679245283,0.244274809160305,0.270042194092827,0,1,0,0.348697699732806,0.0314826930361165,0.121592685794167,-1.80749071784706,12.0941247303614,333.701499241314,0.000400754179042906,0.000426867882174628,400.754179042907,426.867882174628,2.61137031317216e-05
Weibull,81,65,1e-06,2336,2,60,131,98,0.748091603053435,11291,9394273,0.00120190247824393,1201.90247824393,98,1127,33,0.08,0.748091603053435,0.144542772861357,0,1,0,3.67819247691368,0.316375604297631,0.121592685794167,-1.80749071784706,14.2163344248387,336.098462873787,0.00117984717576246,0.00122426611132083,1179.84717576246,1224.26611132083,4.441893555837e-05
BurrXII,91,73,1e-06,2952,3,60,131,39,0.297709923664122,238,3829428,6.21502741401588e-05,62.1502741401588,39,73,92,0.348214285714286,0.297709923664122,0.320987654320988,0.569076723862811,0.430923276137189,0,2.24352989197537,1.64481045757215,0.121997968790518,-1.75773943408931,370.249411000081,718.206949954589,5.4504725660911e-05,7.05679605469513e-05,54.5047256609109,70.5679605469513,1.60632348860403e-05
CA-CFAR,91,73,1e-06,2952,0,60,131,29,0.221374045801527,966,9394273,0.000102828606322171,102.828606322171,29,64,102,0.311827956989247,0.221374045801527,0.258928571428571,0,1,0,NaN,NaN,0.121997968790518,-1.75773943408931,0,335.178968700645,9.6445857747741e-05,0.000109522724378017,96.445857747741,109.522724378017,1.30768666302758e-05
G0,91,73,1e-06,2952,3,60,131,30,0.229007633587786,158,1991583,7.93338766197542e-05,79.3338766197542,30,28,101,0.517241379310345,0.229007633587786,0.317460317460317,0.764956583904617,0.235043416095383,0,7.703023143255,9.95112866041638,0.121997968790518,-1.75773943408931,3818.1224422882,4401.36863099141,6.7446239282275e-05,9.27132203870455e-05,67.446239282275,92.7132203870455,2.52669811047705e-05
G0-L1,91,73,1e-06,2952,2,60,131,4,0.0305343511450382,13,404347,3.21506033184369e-05,32.1506033184369,4,3,127,0.571428571428571,0.0305343511450382,0.0579710144927536,0.954544564536424,0.0454554354635762,0,6.39674957254529,11.1248345077276,0.121997968790518,-1.75773943408931,54.1616853017305,416.216109944848,1.71189497069698e-05,5.49778833103387e-05,17.1189497069698,54.9778833103387,3.78589336033689e-05
GenGamma,91,73,1e-06,2952,3,60,131,102,0.778625954198473,43435,9259855,0.0046906782017645,4690.6782017645,102,20194,29,0.00502562081198266,0.778625954198473,0.00998678220002937,0.0120776399519879,0.987922360048012,0,0.330907497916093,0.286477931685661,0.121997968790518,-1.75773943408931,219.899225335989,1628.01532122743,0.00464676997994603,0.00473489655973664,4646.76997994603,4734.89655973664,8.81265797906174e-05
GenGamma-exact,91,73,1e-06,2952,3,60,131,86,0.656488549618321,11579,5548542,0.00208685452863112,2086.85452863113,86,4275,45,0.0197202476496216,0.656488549618321,0.0382902938557435,0.391512794355167,0.608487205644833,0,0.711471299048855,1.02515523806493,0.121997968790518,-1.75773943408931,365.631395742307,1248.76635346611,0.00204905352047942,0.00212517662712172,2049.05352047942,2125.17662712172,7.61231066422948e-05
K,91,73,1e-06,2952,2,60,131,4,0.0305343511450382,19,404347,4.69893433115616e-05,46.9893433115616,4,3,127,0.571428571428571,0.0305343511450382,0.0579710144927536,0.954544564536424,0.0454554354635762,0,NaN,NaN,0.121997968790518,-1.75773943408931,38.6878468426494,366.48821651688,2.82908837460397e-05,7.33787119968408e-05,28.2908837460397,73.3787119968408,4.50878282508011e-05
Lognormal,91,73,1e-06,2952,2,60,131,32,0.244274809160305,4050,9394273,0.00043111372215817,431.11372215817,32,76,99,0.296296296296296,0.244274809160305,0.267782426778243,0,1,0,0.349278896174879,0.0300291613902506,0.121997968790518,-1.75773943408931,10.86490434271,336.222655024082,0.000417940180461986,0.000444596725158081,417.940180461986,444.596725158081,2.66565446960947e-05
Weibull,91,73,1e-06,2952,2,60,131,97,0.740458015267176,11840,9394273,0.0012603423383587,1260.3423383587,97,1071,34,0.0830479452054795,0.740458015267176,0.149345650500385,0,1,0,3.67206034827861,0.297643590348995,0.121997968790518,-1.75773943408931,13.5424887674187,339.348242424659,0.0012377554290688,0.00128323751906776,1237.7554290688,1283.23751906776,4.54820899989511e-05
BurrXII,101,73,1e-06,4872,3,60,131,39,0.297709923664122,248,3831232,6.47311360940815e-05,64.7311360940815,39,61,92,0.39,0.297709923664122,0.337662337662338,0.568123317574974,0.431876682425026,0,2.31936554379808,1.71609448924282,0.121999493948551,-1.71364342123156,381.030483820953,733.337098938359,5.69250486137003e-05,7.33086630074317e-05,56.9250486137003,73.3086630074317,1.63836143937314e-05
CA-CFAR,101,73,1e-06,4872,0,60,131,28,0.213740458015267,1053,9394273,0.000112089567761124,112.089567761124,28,62,103,0.311111111111111,0.213740458015267,0.253393665158371,0,1,0,NaN,NaN,0.121999493948551,-1.71364342123156,0,344.12618147158,0.000105421130497396,0.000119069228377004,105.421130497396,119.069228377004,1.36480978796081e-05
G0,101,73,1e-06,4872,3,60,131,25,0.190839694656489,146,2002586,7.29057328873766e-05,72.9057328873766,25,29,106,0.462962962962963,0.190839694656489,0.27027027027027,0.763431709193181,0.236568290806819,0,7.57218912872621,9.41659583724427,0.121999493948551,-1.71364342123156,3971.04874908577,4559.14879226541,6.15600184551367e-05,8.57365045043301e-05,61.5600184551367,85.7365045043301,2.41764860491934e-05
G0-L1,101,73,1e-06,4872,2,60,131,5,0.0381679389312977,7,412979,1.69500144075122e-05,16.9500144075122,5,3,126,0.625,0.0381679389312977,0.0719424460431655,0.95379305989623,0.0462069401037703,0,5.4595966231293,8.6447614459726,0.121999493948551,-1.71364342123156,56.9987358177381,423.581685387029,6.81481118081397e-06,3.49231940321451e-05,6.81481118081397,34.9231940321451,2.81083828513311e-05
GenGamma,101,73,1e-06,4872,3,60,131,101,0.770992366412214,45023,9276358,0.00485352117716888,4853.52117716889,101,20558,30,0.00488891040224599,0.770992366412214,0.00971620971620971,0.010542675424495,0.989457324575505,0,0.355908769702781,0.238828690570502,0.121999493948551,-1.71364342123156,221.371160812243,1616.95838143062,0.00480889882110761,0.00489845300689079,4808.89882110761,4898.45300689079,8.955418578318e-05
GenGamma-exact,101,73,1e-06,4872,3,60,131,80,0.610687022900763,11363,5517157,0.00205957524862896,2059.57524862896,80,3742,51,0.0209314495028781,0.610687022900763,0.0404755881608905,0.393872112731485,0.606127887268515,0,0.727336159068412,0.943213129421797,0.121999493948551,-1.71364342123156,376.189382470942,1247.12849211756,0.00202191655965612,0.00209775803644265,2021.91655965612,2097.75803644265,7.58414767865322e-05
K,101,73,1e-06,4872,2,60,131,5,0.0381679389312977,27,412979,6.53786270004044e-05,65.3786270004044,5,5,126,0.5,0.0381679389312977,0.0709219858156028,0.95379305989623,0.0462069401037703,0,NaN,NaN,0.121999493948551,-1.71364342123156,38.092995672987,371.264772068032,4.30853552671939e-05,9.51210551088708e-05,43.0853552671939,95.1210551088708,5.2035699841677e-05
Lognormal,101,73,1e-06,4872,2,60,131,31,0.236641221374046,3849,9394273,0.000409717707799209,409.717707799209,31,65,100,0.322916666666667,0.236641221374046,0.273127753303965,0,1,0,0.349280952283827,0.0275179191837349,0.121999493948551,-1.71364342123156,10.7959271964998,341.0905629049,0.000396877638037648,0.000422867294179626,396.877638037648,422.867294179626,2.59896561419775e-05
Weibull,101,73,1e-06,4872,2,60,131,94,0.717557251908397,11876,9394273,0.00126417446033344,1264.17446033344,94,1039,37,0.0829655781112092,0.717557251908397,0.14873417721519,0,1,0,3.67204140537321,0.259255347858181,0.121999493948551,-1.71364342123156,14.0904571142837,344.585918155927,0.00124155312828471,0.00128710406007032,1241.55312828471,1287.10406007032,4.55509317856162e-05
BurrXII,111,79,1e-06,6080,3,60,131,32,0.244274809160305,257,3859289,6.65925770264937e-05,66.5925770264937,32,74,99,0.30188679245283,0.244274809160305,0.270042194092827,0.56489770759086,0.43510229240914,0,2.33768012169608,1.86502723769218,0.122105913185441,-1.66675273509677,369.547656176128,764.745875232191,5.86993764109303e-05,7.52513265709909e-05,58.6993764109303,75.2513265709909,1.65519501600606e-05
CA-CFAR,111,79,1e-06,6080,0,60,131,28,0.213740458015267,1118,9394273,0.000119008676882181,119.008676882181,28,55,103,0.337349397590361,0.213740458015267,0.261682242990654,0,1,0,NaN,NaN,0.122105913185441,-1.66675273509677,0,383.300259462669,0.000112134430077714,0.000126194048720125,112.134430077714,126.194048720125,1.40596186424116e-05
G0,111,79,1e-06,6080,3,60,131,24,0.183206106870229,189,2026817,9.32496619083025e-05,93.2496619083025,24,27,107,0.470588235294118,0.183206106870229,0.263736263736264,0.760960150690471,0.239039849309529,0,8.92712840317517,10.9335055634609,0.122105913185441,-1.66675273509677,3894.06844392822,4528.26891704216,8.04291862086868e-05,0.000107532655445721,80.4291862086868,107.532655445721,2.71034692370343e-05
G0-L1,111,79,1e-06,6080,2,60,131,8,0.0610687022900763,17,421447,4.03372191521117e-05,40.3372191521117,8,3,123,0.727272727272727,0.0610687022900763,0.112676056338028,0.953050799099605,0.046949200900395,0,5.60859887716676,8.86349939090273,0.122105913185441,-1.66675273509677,54.2904648327338,464.677178946024,2.34980865972664e-05,6.45830124234939e-05,23.4980865972664,64.5830124234939,4.10849258262275e-05
GenGamma,111,79,1e-06,6080,3,60,131,94,0.717557251908397,45547,9278120,0.00490907640772053,4909.07640772053,94,20511,37,0.0045619995146809,0.717557251908397,0.00906635802469136,0.0103523816713669,0.989647618328633,0,0.3843731745447,0.242651052429765,0.122105913185441,-1.66675273509677,218.757602075202,1659.91675724403,0.00486420431131173,0.00495425788188155,4864.20431131173,4954.25788188155,9.00535705698141e-05
GenGamma-exact,111,79,1e-06,6080,3,60,131,68,0.519083969465649,11180,5534782,0.00201995308938997,2019.95308938997,68,3580,63,0.018640350877193,0.519083969465649,0.0359883567081238,0.391597251149153,0.608402748850847,0,0.780080351316417,1.03294707017769,0.122105913185441,-1.66675273509677,368.317853263942,1295.65429415762,0.00198271848480061,0.00205771017893033,1982.71848480061,2057.71017893033,7.49916941297189e-05
K,111,79,1e-06,6080,2,60,131,8,0.0610687022900763,29,421447,6.88105503183081e-05,68.8105503183081,8,6,123,0.571428571428571,0.0610687022900763,0.110344827586207,0.953050799099605,0.046949200900395,0,NaN,NaN,0.122105913185441,-1.66675273509677,39.9777642063431,415.985315804754,4.60839744961406e-05,9.88219454306916e-05,46.0839744961406,98.8219454306916,5.2737970934551e-05
Lognormal,111,79,1e-06,6080,2,60,131,29,0.221374045801527,3800,9394273,0.000404501764000258,404.501764000258,29,62,102,0.318681318681319,0.221374045801527,0.261261261261261,0,1,0,0.349433273836101,0.0295591232809109,0.122105913185441,-1.66675273509677,11.9195546100628,385.195669471002,0.000391744301593025,0.000417568757107045,391.744301593025,417.568757107045,2.582445551402e-05
Weibull,111,79,1e-06,6080,2,60,131,96,0.732824427480916,12485,9394273,0.00132900119040611,1329.00119040611,96,1026,35,0.0855614973262032,0.732824427480916,0.153232242617717,0,1,0,3.67044036366554,0.25592168585006,0.122105913185441,-1.66675273509677,14.7072049651063,388.313143136992,0.00130580528434477,0.00135250530034081,1305.80528434477,1352.50530034081,4.67000159960389e-05
